path,status,description,size_bytes,sha256,introducing_commit,branch_raw_github_url,future_canonical_master_raw_github_url
research/outputs/human_supported_trait_convergence/figure_a_k12_compact_budget_comparison.png,active,Static scientific figure: a k12 compact budget comparison,70411,c2a7f371e22fdae13d2f2ad7299411a1b1aefa44c43fcb2ba2729601f9bc587a,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_a_k12_compact_budget_comparison.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_a_k12_compact_budget_comparison.png
research/outputs/human_supported_trait_convergence/figure_a_k12_compact_budget_comparison.svg,active,Static scientific figure: a k12 compact budget comparison,65227,66f3017c7ea96ec6946b208f9f390f777b5790d66a15320c502bb6f7642a786c,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_a_k12_compact_budget_comparison.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_a_k12_compact_budget_comparison.svg
research/outputs/human_supported_trait_convergence/figure_b_pc_prediction_by_feature_family.png,active,Static scientific figure: b pc prediction by feature family,60083,1b2fa7995305e22315f915ddd2cbbf5141e431c4a0ebc6163d268068033b72b4,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_b_pc_prediction_by_feature_family.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_b_pc_prediction_by_feature_family.png
research/outputs/human_supported_trait_convergence/figure_b_pc_prediction_by_feature_family.svg,active,Static scientific figure: b pc prediction by feature family,58486,2700c2f4a64f625fb41f3e358af0bc185452a66a3de1167c21187f060cbf31bb,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_b_pc_prediction_by_feature_family.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_b_pc_prediction_by_feature_family.svg
research/outputs/human_supported_trait_convergence/figure_c_human_trait_pc_association_heatmap.png,active,Static scientific figure: c human trait pc association heatmap,77042,6525dbc16a47dbf6c9c45613f26101982a08d8dc6a78cc011f4e2b36a16be6e5,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_c_human_trait_pc_association_heatmap.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_c_human_trait_pc_association_heatmap.png
research/outputs/human_supported_trait_convergence/figure_c_human_trait_pc_association_heatmap.svg,active,Static scientific figure: c human trait pc association heatmap,65722,87be555cade1d9455cc6e2e0fbf07bf7d9972348da297d7201f4479fd142ca43,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_c_human_trait_pc_association_heatmap.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_c_human_trait_pc_association_heatmap.svg
research/outputs/human_supported_trait_convergence/figure_d_aligned_human_trait_similarity.png,active,Static scientific figure: d aligned human trait similarity,58926,93b1d83ac76c20b3d9c1e4e4202283d04b12519c7f35e42e7d5f45a61b146254,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_d_aligned_human_trait_similarity.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_d_aligned_human_trait_similarity.png
research/outputs/human_supported_trait_convergence/figure_d_aligned_human_trait_similarity.svg,active,Static scientific figure: d aligned human trait similarity,42435,0923b81a24910b212c48f9dbd8d1254ba274db11c2d5fb8096f05a49082c3b1f,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_d_aligned_human_trait_similarity.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_d_aligned_human_trait_similarity.svg
research/outputs/human_supported_trait_convergence/figure_e_aligned_big_five_similarity.png,active,Static scientific figure: e aligned big five similarity,44091,c5a71d22c19a5f9d5af626fd9feba9db7572c4915f78271bafb4afd19af1c204,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_e_aligned_big_five_similarity.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_e_aligned_big_five_similarity.png
research/outputs/human_supported_trait_convergence/figure_e_aligned_big_five_similarity.svg,active,Static scientific figure: e aligned big five similarity,34408,5992c99e612ae8f38828b1b38f0288f79b06b8a52539ec40eb089e560b4901b7,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_e_aligned_big_five_similarity.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_e_aligned_big_five_similarity.svg
research/outputs/human_supported_trait_convergence/figure_f_agreeableness_local_vs_aligned.png,active,Static scientific figure: f agreeableness local vs aligned,152135,04f2cb6ba77be4b30bded9785014f5da5e4233d51a1d23ca30927add4c0c6bc2,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_f_agreeableness_local_vs_aligned.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_f_agreeableness_local_vs_aligned.png
research/outputs/human_supported_trait_convergence/figure_f_agreeableness_local_vs_aligned.svg,active,Static scientific figure: f agreeableness local vs aligned,42830,eb0f8b3469fa5ae18f800e9a8a7692d2f588964ef18b0a52258bb89675faca35,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_f_agreeableness_local_vs_aligned.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_f_agreeableness_local_vs_aligned.svg
research/outputs/human_supported_trait_convergence/figure_g_big_five_vs_human12_coverage.png,active,Static scientific figure: g big five vs human12 coverage,58401,4acd8e317fbdcfbe6525d8218515cdfab96fa0390e130d94f5b3c2b0e802c52e,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_g_big_five_vs_human12_coverage.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_g_big_five_vs_human12_coverage.png
research/outputs/human_supported_trait_convergence/figure_g_big_five_vs_human12_coverage.svg,active,Static scientific figure: g big five vs human12 coverage,40693,36fae320a93045034aa752b212a8e282bad4ea98c9ae08a8f9fb66682449f24e,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/figure_g_big_five_vs_human12_coverage.svg,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/figure_g_big_five_vs_human12_coverage.svg
research/outputs/human_supported_trait_convergence/geometry_optimized_k12_selections.csv,active,AA-7 tabular analysis artifact: geometry optimized k12 selections,31919,9fc20e19c478156d56321f83d6bc03f55d16d5e08a7c9c706856299b8e0dda8d,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/geometry_optimized_k12_selections.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/geometry_optimized_k12_selections.csv
research/outputs/human_supported_trait_convergence/human_support_vs_geometric_utility.csv,active,AA-7 tabular analysis artifact: human support vs geometric utility,43755,95eeb82ae9d2ff94ad369679c16374294541f1675295123c0f356efd0ad792cf,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_support_vs_geometric_utility.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_support_vs_geometric_utility.csv
research/outputs/human_supported_trait_convergence/human_supported_trait_contributions.csv,active,AA-7 tabular analysis artifact: human supported trait contributions,40675,38f3a1eeb2942a3e505886e7e751a762d31c5c905d39ba428896da604947b8e3,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_supported_trait_contributions.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_supported_trait_contributions.csv
research/outputs/human_supported_trait_convergence/human_supported_trait_convergence_report.md,active,Main AA-7 scientific report,10510,e4f4cc8da4761299eb79f33f31b6b43cb331eab93c8b56b1ae8acf1e77917cbd,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_supported_trait_convergence_report.md,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_supported_trait_convergence_report.md
research/outputs/human_supported_trait_convergence/human_supported_trait_pc_associations.csv,active,AA-7 tabular analysis artifact: human supported trait pc associations,27202,1309479cfd03d4a9e2657d73aa30d9b041d8dbc72ffe6d1dcb54d403a23be1ca,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_supported_trait_pc_associations.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_supported_trait_pc_associations.csv
research/outputs/human_supported_trait_convergence/human_supported_trait_redundancy.csv,active,AA-7 tabular analysis artifact: human supported trait redundancy,16190,4b4553d80cf341aa668ead037008b4ccb15d340c2ca074cb70ef09cda3b78c0c,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_supported_trait_redundancy.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_supported_trait_redundancy.csv
research/outputs/human_supported_trait_convergence/human_supported_trait_scores.csv,active,AA-7 tabular analysis artifact: human supported trait scores,838396,e0786140a82404fd7dc3ddf5ac1fb8177e349e8bc3e3fe290c7fc0e254d25f2a,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_supported_trait_scores.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_supported_trait_scores.csv
research/outputs/human_supported_trait_convergence/human_supported_trait_set_freeze.json,active,Pre-outcome freeze of the 12 AA-1-supported traits,2633,0c9f0c0037c84258031c38f0baec7338a690e1938cfcf968c6aa1d4d3932e791,51c54a5862419d0e296da1fa9ac323e4ecfa3d95,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/human_supported_trait_set_freeze.json,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/human_supported_trait_set_freeze.json
research/outputs/human_supported_trait_convergence/isotropic_k12_distribution.csv,active,Matched held-out control-bank distribution,2537784,51dcf5728221d0c564e45538f56605d2d0c5be5fedf8f5bdae525bf4af75c286,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/isotropic_k12_distribution.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/isotropic_k12_distribution.csv
research/outputs/human_supported_trait_convergence/local_pc_prediction_per_pc.csv,active,AA-7 tabular analysis artifact: local pc prediction per pc,60942,1c1df19bf712e957636c17ed4c3e06d97dc2cd9ed76ffd4c3b1108c444186713,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/local_pc_prediction_per_pc.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/local_pc_prediction_per_pc.csv
research/outputs/human_supported_trait_convergence/local_pc_prediction_summary.csv,active,AA-7 tabular analysis artifact: local pc prediction summary,15306,dcd0b66ea7f4801a0964d71241806c59a2349c0e28e0c06504c07fe8be3364b9,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/local_pc_prediction_summary.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/local_pc_prediction_summary.csv
research/outputs/human_supported_trait_convergence/persona_span_k12_distribution.csv,active,Matched held-out control-bank distribution,2650026,e7deb499512233ac7f86cdd4c18c162390ad4b3cca85055c6d75695ca5f020a6,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/persona_span_k12_distribution.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/persona_span_k12_distribution.csv
research/outputs/human_supported_trait_convergence/primary_decisions.json,active,Machine-readable preregistered evidence and later-study decisions,1079,e357dc69c6e4ffa1fd77593e7f7bccf9f70424dcab1dcdab90f6260c3bb9b922,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/primary_decisions.json,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/primary_decisions.json
research/outputs/human_supported_trait_convergence/procrustes_alignment_cv.csv,active,AA-7 tabular analysis artifact: procrustes alignment cv,30708,f86fcab84473f94799ddeff5410f46fd2a4a3e74c4e1b0a2d95596e41b3c6189,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/procrustes_alignment_cv.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/procrustes_alignment_cv.csv
research/outputs/human_supported_trait_convergence/procrustes_alignment_matrices.json,active,Full-fit PC1-PC3/PC1-PC6 alignment transforms,21987,045f723df1340fb1eccff01eb4c562c8597cde74f449bc64ee7258417be21b96,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/procrustes_alignment_matrices.json,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/procrustes_alignment_matrices.json
research/outputs/human_supported_trait_convergence/procrustes_alignment_null.csv,active,AA-7 tabular analysis artifact: procrustes alignment null,3014081,b3ec189789e68733d52508ad7bfba501554746e805928249a48a274d7fa14776,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/procrustes_alignment_null.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/procrustes_alignment_null.csv
research/outputs/human_supported_trait_convergence/procrustes_role_residuals.csv,active,AA-7 tabular analysis artifact: procrustes role residuals,418142,735facc43a7f3437e832821cb2507e1f8bb330ac1904bb66782b34b37af2791f,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/procrustes_role_residuals.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/procrustes_role_residuals.csv
research/outputs/human_supported_trait_convergence/random_real_k12_distribution.csv,active,Matched held-out control-bank distribution,3332295,a8ed043c5a47157c0797f20b02d4b201e2c85ceaa42b54d23acd5de3a04b9cb7,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/random_real_k12_distribution.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/random_real_k12_distribution.csv
research/outputs/human_supported_trait_convergence/role_family_holdout_summary.csv,active,AA-7 tabular analysis artifact: role family holdout summary,6167,5aa333f7bdeddaf62406f90f7560e085826a95285af79f7436978f3c0b0c07a6,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/role_family_holdout_summary.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/role_family_holdout_summary.csv
research/outputs/human_supported_trait_convergence/run_human_supported_trait_convergence.py,active,CPU-only reproducible AA-7 analysis runner,108281,9f0dc163d033aaa2b255fb271480af59ac58a1d4f74cccb468f12e5fa9cf18ec,8a853643af7e236a96e8efac3cc6fd6a3a8eda2e,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/run_human_supported_trait_convergence.py,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/run_human_supported_trait_convergence.py
research/outputs/human_supported_trait_convergence/source_manifest.json,active,"Input hashes, software, source reproduction, and scientific boundaries",7560,fd63c35511e229271151fdc4ad3f529328fcdbbd04dad440ed94324f3430b628,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/source_manifest.json,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/source_manifest.json
research/outputs/human_supported_trait_convergence/verification_report.json,active,"Independent 82-check integrity, leakage, and byte-reproduction report",21766,862f836ef7bc429ce653de4a24b382ceca64178f0479e4e67bf62e94886158de,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/verification_report.json,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/verification_report.json
research/outputs/human_supported_trait_convergence/verify_human_supported_trait_convergence.py,active,Independent AA-7 verification and full reproduction runner,15110,74b1acf945e44f28679319f1f60d23129d8ca7b335da82cecc2307a71f201411,717caba9b9d06c37cdc65ff027542980b8af42a5,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa7-human-trait-convergence/research/outputs/human_supported_trait_convergence/verify_human_supported_trait_convergence.py,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_supported_trait_convergence/verify_human_supported_trait_convergence.py
